INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BHARATFIN,31-Aug-2017,920,CE,6.1,11.95,6.1,11.95,11.95,3,27.87,1000,1000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,940,CE,0,0,0,4.15,2.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,950,CE,7.9,8.05,7.9,8.05,8.05,2,19.15,1000,1000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,1000,CE,3.9,3.9,3.5,3.5,3.5,6,60.23,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,1050,CE,0,0,0,27.2,0.2,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,400,PE,0,0,0,2.9,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,450,PE,0,0,0,6.7,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,500,PE,0,0,0,13.3,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,550,PE,0,0,0,23.35,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,560,PE,0,0,0,4.3,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,580,PE,0,0,0,6.65,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,600,PE,0,0,0,37.3,0.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,620,PE,0,0,0,13.9,0.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,640,PE,0,0,0,19.15,0.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,650,PE,0,0,0,55.45,1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,660,PE,0,0,0,25.5,1.4,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,680,PE,0,0,0,33.15,2.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,700,PE,9.3,10,8,8.15,8.15,12,85.08,12000,9000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,720,PE,13.85,13.85,13.85,13.85,13.85,3,22.01,3000,0,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,740,PE,18.5,21,13.55,14.9,14.9,11,83.24,9000,6000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,750,PE,17.95,22.05,16.4,19.65,19.65,30,230.53,13000,9000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,760,PE,20,25.7,19.15,22.15,22.15,34,265.87,13000,12000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,780,PE,25.45,36,25.45,30.35,30.35,86,695.73,58000,46000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,800,PE,35.5,46.15,33.5,39.8,39.8,80,670.51,46000,25000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,820,PE,58.05,58.05,45.65,49.8,49.8,8,69.8,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,840,PE,67.55,71.25,64,64,64,5,45.41,3000,3000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,850,PE,74,78.45,74,78.45,78.45,4,37.04,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,860,PE,81.55,86.3,75.2,75.2,75.2,5,47.1,3000,3000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,880,PE,96.8,101.55,96.8,101.55,101.55,4,39.16,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,900,PE,113.35,118.65,113.35,118.65,118.65,4,40.64,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,920,PE,131.5,134.75,131.5,134.75,134.75,4,42.12,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,940,PE,149.25,152.65,149.25,152.65,152.65,4,43.63,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,950,PE,158.3,161.75,158.3,161.75,161.75,4,44.4,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,1000,PE,204.85,208.65,204.85,208.65,208.65,4,48.27,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,31-Aug-2017,1050,PE,252.9,252.9,252.9,252.9,252.9,4,52.11,4000,4000,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,420,CE,0,0,0,295.85,374.45,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,440,CE,0,0,0,276.4,354.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,460,CE,0,0,0,257.1,334.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,480,CE,0,0,0,238,315.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,500,CE,0,0,0,219.25,295.4,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,520,CE,0,0,0,200.9,275.65,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,540,CE,0,0,0,183.05,255.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,560,CE,0,0,0,165.85,236.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,580,CE,0,0,0,149.4,216.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,600,CE,0,0,0,133.8,197.4,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,620,CE,0,0,0,119.1,178.35,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,640,CE,0,0,0,105.35,159.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,660,CE,0,0,0,92.65,141.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,680,CE,0,0,0,81.05,124.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,700,CE,0,0,0,70.45,108.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,720,CE,0,0,0,60.9,92.95,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,740,CE,0,0,0,52.4,78.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,760,CE,0,0,0,44.85,66.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,780,CE,0,0,0,38.2,54.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,800,CE,0,0,0,32.35,45,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,820,CE,0,0,0,27.35,36.45,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,840,CE,0,0,0,22.95,29.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,860,CE,0,0,0,19.2,23.1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,880,CE,0,0,0,16,18.1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,900,CE,0,0,0,13.3,14,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,920,CE,0,0,0,11,10.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,940,CE,0,0,0,9.05,8.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,960,CE,0,0,0,7.45,6.1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,980,CE,0,0,0,6.1,4.55,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,420,PE,0,0,0,0.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,440,PE,0,0,0,0.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,460,PE,0,0,0,0.85,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,480,PE,0,0,0,1.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,500,PE,0,0,0,2.35,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,520,PE,0,0,0,3.7,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,540,PE,0,0,0,5.55,0.1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,560,PE,0,0,0,8,0.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,580,PE,0,0,0,11.2,0.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,600,PE,0,0,0,15.25,0.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,620,PE,0,0,0,20.25,1.65,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,640,PE,0,0,0,26.15,2.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,660,PE,0,0,0,33.15,4.6,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,680,PE,0,0,0,41.2,7.1,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,700,PE,0,0,0,50.3,10.6,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,720,PE,0,0,0,60.45,15.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,740,PE,0,0,0,71.6,20.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,760,PE,0,0,0,83.75,27.95,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,780,PE,0,0,0,96.75,36.45,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,800,PE,0,0,0,110.6,46.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,820,PE,0,0,0,125.25,57.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,840,PE,0,0,0,140.55,70,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,860,PE,0,0,0,156.45,83.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,880,PE,0,0,0,172.95,98.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,900,PE,0,0,0,189.9,114.2,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,920,PE,0,0,0,207.3,130.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,940,PE,0,0,0,225.05,147.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,960,PE,0,0,0,243.1,165.6,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFIN,28-Sep-2017,980,PE,0,0,0,261.45,183.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,740,CE,0,0,0,407.5,398.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,760,CE,0,0,0,388.15,378.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,780,CE,0,0,0,368.95,358.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,800,CE,0,0,0,349.9,338.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,820,CE,0,0,0,331.1,318.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,840,CE,0,0,0,312.5,298.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,860,CE,0,0,0,294.25,278.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,880,CE,0,0,0,276.3,258.7,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,900,CE,0,0,0,258.75,238.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,920,CE,0,0,0,241.7,218.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,940,CE,0,0,0,225.1,198.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,960,CE,0,0,0,209.05,178.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,980,CE,0,0,0,193.55,158.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1000,CE,0,0,0,178.75,138.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1020,CE,0,0,0,164.55,118.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1040,CE,0,0,0,151,98.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1060,CE,78,78,78,78,78,1,6.82,1200,-600,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1080,CE,0,0,0,67.5,58.75,0,0,4800,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1100,CE,0,0,0,29.5,38.8,0,0,12000,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1120,CE,17,28.8,15.1,26.7,26.7,19,130.23,21600,-4800,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1140,CE,4.55,14.4,4.5,9.75,9.75,307,2118.13,68400,-21000,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1160,CE,1.8,6,1.8,4.65,4.65,320,2234.91,121800,15000,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1180,CE,1,3,0.8,1.45,1.45,72,510.43,55800,-15600,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1200,CE,0.7,0.9,0.35,0.8,0.8,29,208.9,66600,-11400,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1220,CE,0.1,0.1,0.1,0.1,0.1,2,14.64,14400,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1240,CE,0,0,0,0.5,0,0,0,7800,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1260,CE,0,0,0,0.3,0,0,0,6600,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1280,CE,0,0,0,43.5,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1300,CE,0,0,0,38.6,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1320,CE,0,0,0,34.2,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1340,CE,0,0,0,30.15,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1360,CE,0,0,0,26.55,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1380,CE,0,0,0,23.35,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1400,CE,0,0,0,20.45,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1420,CE,0,0,0,17.9,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,740,PE,0,0,0,0.7,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,760,PE,0,0,0,1.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,780,PE,0,0,0,1.5,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,800,PE,0,0,0,2.15,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,820,PE,0,0,0,3,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,840,PE,0,0,0,4.1,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,860,PE,0,0,0,5.5,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,880,PE,0,0,0,7.25,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,900,PE,0,0,0,9.4,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,920,PE,0,0,0,12,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,940,PE,0,0,0,15.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,960,PE,0,0,0,18.7,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,980,PE,0,0,0,4.55,0,0,0,1200,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1000,PE,0,0,0,0.1,0,0,0,34200,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1020,PE,0,0,0,0.4,0,0,0,9600,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1040,PE,0.15,0.15,0.15,0.15,0.15,1,6.24,22800,-600,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1060,PE,0.15,0.3,0.15,0.15,0.15,3,19.08,17400,-1200,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1080,PE,0.2,0.3,0.2,0.3,0.3,5,32.4,18000,-2400,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1100,PE,2.5,2.5,0.45,0.65,0.65,32,211.39,42600,-5400,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1120,PE,4,5.2,1.75,1.85,1.85,35,235.81,24600,-4800,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1140,PE,11,13,5,9,9,15,103.4,31800,-600,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1160,PE,0,0,0,36.5,21.95,0,0,4800,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1180,PE,0,0,0,45.4,41.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1200,PE,0,0,0,72,61.25,0,0,4800,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1220,PE,0,0,0,126.95,81.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1240,PE,0,0,0,155,101.25,0,0,4800,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1260,PE,0,0,0,153.75,121.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1280,PE,0,0,0,167.95,141.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1300,PE,0,0,0,182.75,161.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1320,PE,0,0,0,198,181.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1340,PE,0,0,0,213.65,201.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1360,PE,0,0,0,229.7,221.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1380,PE,0,0,0,246.2,241.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1400,PE,0,0,0,263,261.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,27-Jul-2017,1420,PE,0,0,0,280.1,281.2,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,740,CE,0,0,0,387.35,403.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,760,CE,0,0,0,368.45,383.35,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,780,CE,0,0,0,349.75,363.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,800,CE,0,0,0,331.3,343.6,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,820,CE,0,0,0,313.1,323.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,840,CE,0,0,0,295.3,303.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,860,CE,0,0,0,277.85,284,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,880,CE,0,0,0,260.85,264.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,900,CE,0,0,0,244.3,244.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,920,CE,0,0,0,228.3,224.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,940,CE,0,0,0,212.8,204.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,960,CE,0,0,0,197.95,185.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,980,CE,0,0,0,183.6,165.8,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1000,CE,0,0,0,169.95,146.8,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1020,CE,0,0,0,156.85,128.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1040,CE,0,0,0,144.5,110.6,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1060,CE,0,0,0,132.85,93.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1080,CE,0,0,0,121.8,78.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1100,CE,61.7,61.7,61.7,61.7,61.7,1,6.97,1200,600,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1120,CE,56.3,56.3,56.3,56.3,56.3,1,7.05,600,600,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1140,CE,0,0,0,34.8,40.65,0,0,1200,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1160,CE,30,34,30,34,34,7,50.06,6000,3000,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1180,CE,24.95,29,24.2,28,28,11,79.64,17400,3000,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1200,CE,21,22,18,21,21,10,73.22,10200,4200,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1220,CE,19,19,19,19,19,2,14.86,3600,1200,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1240,CE,0,0,0,24.55,9.05,0,0,1800,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1260,CE,0,0,0,50.8,6.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1280,CE,0,0,0,10,4.3,0,0,1800,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1300,CE,0,0,0,41,2.85,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1320,CE,0,0,0,36.75,1.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1340,CE,0,0,0,32.85,1.2,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1360,CE,0,0,0,29.35,0.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1380,CE,0,0,0,26.15,0.5,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1400,CE,0,0,0,23.3,0.3,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1420,CE,0,0,0,20.7,0.2,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,740,PE,0,0,0,1.85,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,760,PE,0,0,0,2.6,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,780,PE,0,0,0,3.5,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,800,PE,0,0,0,4.7,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,820,PE,0,0,0,6.2,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,840,PE,0,0,0,8.05,0,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,860,PE,0,0,0,10.25,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,880,PE,0,0,0,12.9,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,900,PE,0,0,0,16,0.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,920,PE,0,0,0,19.6,0.15,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,940,PE,0,0,0,23.8,0.25,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,960,PE,0,0,0,28.55,0.55,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,980,PE,0,0,0,33.9,1.05,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1000,PE,0,0,0,39.9,1.9,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1020,PE,0,0,0,3.75,3.35,0,0,600,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1040,PE,0,0,0,12.5,5.5,0,0,6600,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1060,PE,0,0,0,14,8.6,0,0,4800,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1080,PE,0,0,0,42.7,12.95,0,0,1200,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1100,PE,20.7,22,20.5,20.5,20.5,8,53.81,10200,3600,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1120,PE,33.5,33.5,29.5,29.5,29.5,3,20.73,4200,1200,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1140,PE,0,0,0,46.25,34.9,0,0,3600,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1160,PE,54,54,54,54,54,1,7.28,3000,600,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1180,PE,0,0,0,123.25,57.75,0,0,0,0,26-JUL-2017,
OPTSTK,BHARATFORG,31-Aug-2017,1200,PE,0,0,0,90,71.45,0,0,6600,0,26-JUL-2017,
